"nome","regiao","freq","rank","sexo"
"DEUSARINA",0,962,4727,"F"
"GISLEI",0,962,4732,"F"
"MODESTA",0,962,4729,"F"
"CHAYANE",0,962,4728,"F"
"MALENE",0,961,4739,"F"
"ADAILMA",0,961,4737,"F"
"ROGERIO",0,961,4742,"F"
"PASCOALINA",0,961,4738,"F"
"OZILENE",0,961,4734,"F"
"EDENIA",0,961,4743,"F"
"SEVERIANA",0,961,4736,"F"
"CLAUDENIA",0,961,4735,"F"
"JAMIRES",0,961,4740,"F"
"SUELEIDE",0,961,4733,"F"
"CHRISTINE",0,961,4741,"F"
"ADRIELA",0,960,4745,"F"
"YOSHIKO",0,960,4746,"F"
"DACILENE",0,960,4744,"F"
"AKEMI",0,959,4748,"F"
"SUELIA",0,959,4747,"F"
"CELHA",0,959,4750,"F"
"VANDERLINA",0,959,4749,"F"
"ROSY",0,958,4751,"F"
"EMYLLY",0,958,4752,"F"
"SINIRA",0,957,4754,"F"
"DACI",0,957,4755,"F"
"SANY",0,957,4753,"F"
"SOLAGE",0,957,4756,"F"
"KETELEM",0,956,4759,"F"
"GESSIKA",0,956,4758,"F"
"CARLUCIA",0,956,4757,"F"
"YOKO",0,956,4760,"F"
"SANDRINE",0,954,4762,"F"
"DEUSENIR",0,954,4761,"F"
"JHENYFER",0,954,4764,"F"
"MARIZILDA",0,954,4763,"F"
"CELENA",0,954,4765,"F"
"THAYANNE",0,953,4766,"F"
"NOEMA",0,953,4767,"F"
"VIVIANNE",0,952,4769,"F"
"RAIANNE",0,952,4768,"F"
"TIELI",0,952,4770,"F"
"GRACILDA",0,952,4771,"F"
"SANARA",0,951,4775,"F"
"JUDITHE",0,951,4772,"F"
"LUCIR",0,951,4774,"F"
"CATIELI",0,951,4773,"F"
"ROSENE",0,950,4776,"F"
"GLEICIENE",0,950,4778,"F"
"JACYRA",0,950,4777,"F"
"CATIUCIA",0,950,4779,"F"
"ALCIRENE",0,949,4781,"F"
"MAUREN",0,949,4780,"F"
"LUCIMARE",0,948,4786,"F"
"TATIENE",0,948,4785,"F"
"NIARA",0,948,4782,"F"
"JARDENIA",0,948,4784,"F"
"DORINHA",0,948,4783,"F"
"JENEFFER",0,947,4787,"F"
"SUERDA",0,947,4788,"F"
"STEFFANI",0,946,4791,"F"
"RILZA",0,946,4792,"F"
"LUZENILDA",0,946,4790,"F"
"ESTEFANNY",0,946,4789,"F"
"DELVINA",0,945,4793,"F"
"JOICIELE",0,944,4797,"F"
"ZELANDIA",0,944,4795,"F"
"BRENO",0,944,4796,"F"
"EDNELZA",0,944,4794,"F"
"JARDILENE",0,943,4798,"F"
"SILMARIA",0,943,4799,"F"
"JACIELMA",0,942,4800,"F"
"REGILAINE",0,942,4803,"F"
"GERLENE",0,942,4801,"F"
"XENIA",0,942,4805,"F"
"DORCA",0,942,4802,"F"
"JUVINA",0,942,4804,"F"
"INGRIND",0,941,4810,"F"
"ELIEUZA",0,941,4807,"F"
"MEIRILANE",0,941,4809,"F"
"MICHAELI",0,941,4806,"F"
"CLUDIA",0,941,4808,"F"
"MILLENE",0,940,4813,"F"
"ARIANNE",0,940,4811,"F"
"LEISE",0,940,4812,"F"
"MAXIMA",0,939,4815,"F"
"ASTA",0,939,4814,"F"
"TRICIA",0,938,4818,"F"
"GREISE",0,938,4817,"F"
"MARCILEI",0,938,4816,"F"
"LYVIA",0,937,4821,"F"
"CIRIA",0,937,4820,"F"
"DELICE",0,937,4819,"F"
"CRISLEIDE",0,936,4822,"F"
"JORDANE",0,935,4826,"F"
"RAILDE",0,935,4828,"F"
"AMPARO",0,935,4825,"F"
"ANALISE",0,935,4824,"F"
"APARICIDA",0,935,4823,"F"
"RHAYSSA",0,935,4827,"F"
"ROSIMEIRA",0,934,4829,"F"
"ELCIANE",0,934,4830,"F"
"ELFRIDA",0,933,4832,"F"
"CAUANY",0,933,4833,"F"
"DULCILEIA",0,933,4831,"F"
"DAIRA",0,932,4835,"F"
"LECIANE",0,932,4834,"F"
"JOSELE",0,932,4838,"F"
"ROSEANI",0,932,4836,"F"
"BLANDINA",0,932,4837,"F"
"VERACI",0,931,4840,"F"
"RISIA",0,931,4843,"F"
"MAURICIO",0,931,4841,"F"
"IRANDI",0,931,4839,"F"
"NALZIRA",0,931,4842,"F"
"JOEMA",0,930,4847,"F"
"KETELI",0,930,4845,"F"
"GUILIA",0,930,4846,"F"
"JUCILANE",0,930,4844,"F"
"DANUSIA",0,929,4852,"F"
"SIRLETE",0,929,4848,"F"
"DALIANA",0,929,4851,"F"
"JACIREMA",0,929,4849,"F"
"CLEZIA",0,929,4850,"F"
"DELCIA",0,928,4855,"F"
"ISANETE",0,928,4854,"F"
"BELINA",0,928,4853,"F"
"GENESSI",0,927,4856,"F"
"ANIELY",0,927,4858,"F"
"NAIA",0,927,4857,"F"
"MARINHA",0,926,4859,"F"
"JULIELE",0,926,4860,"F"
"CLICIANE",0,925,4862,"F"
"ADALVA",0,925,4864,"F"
"JENICE",0,925,4863,"F"
"TELVINA",0,925,4861,"F"
"RIAN",0,923,4866,"F"
"CLAUDICE",0,923,4869,"F"
"MYRELLA",0,923,4865,"F"
"SONARA",0,923,4868,"F"
"RAYKA",0,923,4867,"F"
"ROSICLEI",0,922,4872,"F"
"SELESTE",0,922,4873,"F"
"DELANE",0,922,4870,"F"
"GEISLA",0,922,4871,"F"
"IRAI",0,921,4876,"F"
"ADELANE",0,921,4875,"F"
"JOSEPHINA",0,921,4877,"F"
"MACIANE",0,921,4878,"F"
"TAMY",0,921,4874,"F"
"FANNY",0,920,4883,"F"
"ADRANA",0,920,4881,"F"
"ROSELEIDE",0,920,4879,"F"
"JISLENE",0,920,4880,"F"
"IDAIANE",0,920,4882,"F"
"EDNOLIA",0,919,4884,"F"
"CELEIDA",0,919,4885,"F"
"DANYELLE",0,918,4886,"F"
"DESIRRE",0,917,4887,"F"
"NETE",0,917,4888,"F"
"ROSILANDIA",0,917,4889,"F"
"DOS",0,916,4893,"F"
"OSMILDA",0,916,4890,"F"
"GEISSE",0,916,4892,"F"
"CICERO",0,916,4891,"F"
"PABLO",0,915,4894,"F"
"NATHIELE",0,915,4895,"F"
"HILDEGARD",0,914,4897,"F"
"SAYURI",0,914,4896,"F"
"ARACELIA",0,914,4898,"F"
"VALDENIZA",0,913,4901,"F"
"ELIZAMAR",0,913,4905,"F"
"VINICIOS",0,913,4904,"F"
"ANTONHA",0,913,4900,"F"
"RINA",0,913,4899,"F"
"NILVIA",0,913,4903,"F"
"KEROLAYNE",0,913,4902,"F"
"TATYANE",0,913,4906,"F"
"CYNARA",0,912,4914,"F"
"RAIRES",0,912,4913,"F"
"AURILEIDE",0,912,4912,"F"
"BIBIANE",0,912,4907,"F"
"ESDRA",0,912,4915,"F"
"ERIDA",0,912,4910,"F"
"FRANCIONE",0,912,4908,"F"
"DAYANI",0,912,4909,"F"
"CISERA",0,912,4911,"F"
"ADEILSA",0,911,4916,"F"
"THAYLLA",0,911,4917,"F"
"ELENEIDE",0,910,4921,"F"
"MISLANE",0,910,4919,"F"
"ROSICLEA",0,910,4920,"F"
"HELOINA",0,910,4918,"F"
"ERIK",0,910,4922,"F"
"GIZELLE",0,909,4926,"F"
"PALLOMA",0,909,4924,"F"
"ALDIRENE",0,909,4925,"F"
"SOPHIE",0,909,4923,"F"
"JOSEILDE",0,909,4927,"F"
"NIRA",0,909,4928,"F"
"THAMIRYS",0,908,4931,"F"
"VANDRESSA",0,908,4929,"F"
"SIANE",0,908,4930,"F"
"DOMIGAS",0,908,4932,"F"
"LEIR",0,907,4936,"F"
"ROSENILDES",0,907,4935,"F"
"RITIELI",0,907,4933,"F"
"EDINOLIA",0,907,4934,"F"
"CLARETE",0,906,4939,"F"
"MILIANA",0,906,4938,"F"
"TAMIRA",0,906,4937,"F"
"IRASEMA",0,906,4940,"F"
"ELUIZA",0,905,4945,"F"
"CLARICA",0,905,4942,"F"
"ROSELE",0,905,4941,"F"
"GLEISSE",0,905,4946,"F"
"MARYANE",0,905,4944,"F"
"AMBROZINA",0,905,4943,"F"
"DALINA",0,904,4950,"F"
"JISELI",0,904,4951,"F"
"SAMIRE",0,904,4947,"F"
"CLAUDENE",0,904,4949,"F"
"VALDIZIA",0,904,4948,"F"
"RANIELLE",0,903,4954,"F"
"JAILA",0,903,4952,"F"
"ELIZE",0,903,4955,"F"
"EVERALDA",0,903,4953,"F"
"ZORILDA",0,902,4958,"F"
"SIDILENE",0,902,4961,"F"
"RONIELE",0,902,4960,"F"
"SUEIDE",0,902,4956,"F"
"GRASIELLE",0,902,4959,"F"
"FERNANDINA",0,902,4963,"F"
"JURACEMA",0,902,4962,"F"
"CIDIANE",0,902,4957,"F"
"MARLIENE",0,901,4965,"F"
"JANDIARA",0,901,4964,"F"
"SELESTINA",0,900,4968,"F"
"TANIELE",0,900,4969,"F"
"GECICA",0,900,4967,"F"
"LUCINE",0,900,4966,"F"
"FANCISCA",0,899,4970,"F"
"RAULINA",0,898,4974,"F"
"NIUZA",0,898,4971,"F"
"KERLIANE",0,898,4972,"F"
"RAVILA",0,898,4975,"F"
"MILDA",0,898,4973,"F"
"KATIENE",0,897,4978,"F"
"VANILDES",0,897,4976,"F"
"LUCELINA",0,897,4977,"F"
"ROBSON",0,896,4979,"F"
"IVANESSA",0,896,4980,"F"
"ANELISA",0,896,4982,"F"
"TEOFILA",0,896,4981,"F"
"KAYLAINE",0,895,4983,"F"
"SIDONIA",0,895,4989,"F"
"IRAMAIA",0,895,4984,"F"
"DIONEIDE",0,895,4985,"F"
"RANI",0,895,4988,"F"
"KEROLEN",0,895,4987,"F"
"CAROLLINE",0,895,4986,"F"
"OSELIA",0,894,4990,"F"
"STEPHANNY",0,894,4991,"F"
"ABIA",0,893,4994,"F"
"NAILSA",0,893,4992,"F"
"SEBARTIANA",0,893,4996,"F"
"NEILZA",0,893,4995,"F"
"LUIANA",0,893,4997,"F"
"SINESIA",0,893,4993,"F"
"ELIONEIDE",0,892,5003,"F"
"LINEIA",0,892,5001,"F"
"GILCIANE",0,892,5002,"F"
"ALCENIR",0,892,5000,"F"
"LUCIMA",0,892,4999,"F"
"GRECIA",0,892,5004,"F"
"NATALE",0,892,4998,"F"
"ELONI",0,891,5005,"F"
"ALBANITA",0,891,5007,"F"
"CLEITIANE",0,891,5006,"F"
"CLARIANA",0,890,5010,"F"
"MATHILDE",0,890,5008,"F"
"SENI",0,890,5009,"F"
"GECILENE",0,889,5012,"F"
"CANANDA",0,889,5011,"F"
"EMYLLE",0,888,5014,"F"
"JANILE",0,888,5013,"F"
"ALMERI",0,887,5015,"F"
"IVONIR",0,887,5016,"F"
"CORDELIA",0,886,5017,"F"
"ANILZA",0,886,5020,"F"
"EUDES",0,886,5019,"F"
"CRENILDA",0,886,5018,"F"
"ADAIL",0,885,5022,"F"
"CORA",0,885,5021,"F"
"CRISTINI",0,884,5024,"F"
"KAUAN",0,884,5026,"F"
"JUCILEI",0,884,5025,"F"
"GIRLANDIA",0,884,5023,"F"
"HILARIA",0,883,5028,"F"
"JOVANIA",0,883,5027,"F"
"AURINA",0,883,5029,"F"
"RUAMA",0,883,5030,"F"
"ELIEUDA",0,883,5031,"F"
"KEROLINE",0,882,5039,"F"
"RAUANA",0,882,5033,"F"
"DUCELINA",0,882,5035,"F"
"LEUZA",0,882,5038,"F"
"FLORENCA",0,882,5032,"F"
"OTELINA",0,882,5036,"F"
"JULYANA",0,882,5037,"F"
"JILVANETE",0,882,5034,"F"
"JOSIMARIA",0,881,5040,"F"
"JOEDNA",0,880,5043,"F"
"ROSENY",0,880,5044,"F"
"DELCINA",0,880,5041,"F"
"NILSETE",0,880,5042,"F"
"ADI",0,879,5049,"F"
"MARCICLEIDE",0,879,5047,"F"
"JEICIANE",0,879,5046,"F"
"ELANDIA",0,879,5048,"F"
"SATIKO",0,879,5045,"F"
"SANI",0,878,5051,"F"
"LICIANA",0,878,5053,"F"
"IRENILDES",0,878,5052,"F"
"FRANCISMARA",0,878,5050,"F"
"ELIDIANA",0,877,5058,"F"
"VIVALDINA",0,877,5056,"F"
"CLARINA",0,877,5057,"F"
"LAVINA",0,877,5054,"F"
"EGIDIA",0,877,5055,"F"
"KATELIN",0,876,5060,"F"
"DALIRA",0,876,5059,"F"
"GIOVANI",0,875,5062,"F"
"TATINE",0,875,5063,"F"
"NATIELLE",0,875,5061,"F"
"GIORGIA",0,874,5064,"F"
"KATYA",0,874,5068,"F"
"NAISE",0,874,5069,"F"
"ANGELIA",0,874,5066,"F"
"DEUSENI",0,874,5065,"F"
"ARLANE",0,874,5067,"F"
"RANIELA",0,874,5070,"F"
"AIRLA",0,873,5076,"F"
"MONIQUI",0,873,5073,"F"
"DIONARA",0,873,5077,"F"
"GEISILANE",0,873,5074,"F"
"CONCEISAO",0,873,5075,"F"
"EDNAR",0,873,5072,"F"
"VANGELA",0,873,5071,"F"
"JALINE",0,872,5078,"F"
"DIOGO",0,872,5079,"F"
"ISAULINA",0,871,5080,"F"
"DARCILA",0,871,5081,"F"
"GILSE",0,871,5082,"F"
"ELENILSA",0,868,5086,"F"
"MIRIM",0,868,5083,"F"
"BIACA",0,868,5084,"F"
"CINDI",0,868,5085,"F"
"FELISBELA",0,867,5090,"F"
"DAYNA",0,867,5092,"F"
"ENA",0,867,5094,"F"
"LEIDIMARA",0,867,5091,"F"
"JANAIR",0,867,5095,"F"
"LUZITANIA",0,867,5087,"F"
"LAUDECIR",0,867,5096,"F"
"OLGARINA",0,867,5089,"F"
"ROZENI",0,867,5093,"F"
"ELZENI",0,867,5088,"F"
"LAVINEA",0,866,5097,"F"
"SHIRLEIDE",0,866,5098,"F"
"JAMILLI",0,865,5103,"F"
"IOLENE",0,865,5102,"F"
"VALDILEIDE",0,865,5100,"F"
"PATRIA",0,865,5101,"F"
"JOSEPHA",0,865,5099,"F"
"ELISSA",0,864,5106,"F"
"FRANCINARA",0,864,5105,"F"
"EDENILDE",0,864,5107,"F"
"NYCOLE",0,864,5104,"F"
"SOLIDADE",0,863,5108,"F"
"INGLID",0,863,5110,"F"
"KEDIMA",0,863,5109,"F"
"GESILENE",0,862,5115,"F"
"KEROLYN",0,862,5114,"F"
"ALDICEIA",0,862,5111,"F"
"LUCLECIA",0,862,5117,"F"
"ELIELDA",0,862,5112,"F"
"ANELINA",0,862,5116,"F"
"JAMARA",0,862,5113,"F"
"LUCIDIA",0,861,5119,"F"
"TERREZINHA",0,861,5118,"F"
"KAIRA",0,860,5122,"F"
"JUANITA",0,860,5121,"F"
"ELIANGELA",0,860,5120,"F"
"ALANES",0,859,5125,"F"
"SAMANDA",0,859,5123,"F"
"TAMILI",0,859,5126,"F"
"DASDORES",0,859,5124,"F"
"DARCILIA",0,858,5129,"F"
"ELICIA",0,858,5130,"F"
"DANIA",0,858,5127,"F"
"JORGIANA",0,858,5128,"F"
"ELIZABETHI",0,857,5131,"F"
"EDCARLA",0,857,5135,"F"
"GLACIANE",0,857,5132,"F"
"MAICON",0,857,5137,"F"
"BATRIZ",0,857,5136,"F"
"FLORITA",0,857,5134,"F"
"MAYUMI",0,857,5133,"F"
"SIDALIA",0,856,5152,"F"
"ADREZA",0,856,5145,"F"
"RIVALDA",0,856,5138,"F"
"LAIENE",0,856,5150,"F"
"ZELIR",0,856,5146,"F"
"ALCILEIDE",0,856,5139,"F"
"KELLEM",0,856,5151,"F"
"FRANSCICA",0,856,5144,"F"
"NESIA",0,856,5142,"F"
"CITIA",0,856,5143,"F"
"OZENI",0,856,5141,"F"
"ARABELA",0,856,5149,"F"
"LECIA",0,856,5140,"F"
"LUZIMEIRE",0,856,5148,"F"
"IRENIR",0,856,5147,"F"
"TACIELE",0,855,5153,"F"
"GIVANETE",0,855,5156,"F"
"TANEA",0,855,5155,"F"
"GILKA",0,855,5157,"F"
"OLINA",0,855,5159,"F"
"EDNAMAR",0,855,5154,"F"
"STHEFANNY",0,855,5158,"F"
"SIRLAINE",0,854,5165,"F"
"ALAYDE",0,854,5162,"F"
"ELETICIA",0,854,5164,"F"
"ANIELLE",0,854,5163,"F"
"GEISI",0,854,5161,"F"
"JENYFER",0,854,5160,"F"
"VALDELICI",0,853,5167,"F"
"GLEICILENE",0,853,5168,"F"
"EVERTON",0,853,5166,"F"
"FORTUNATA",0,853,5169,"F"
"DINAMARA",0,852,5171,"F"
"EMYLY",0,852,5170,"F"
"EUZIANE",0,851,5172,"F"
"TAYARA",0,850,5173,"F"
"RARIANE",0,849,5176,"F"
"JANIELY",0,849,5174,"F"
"VANIZE",0,849,5175,"F"
"LUNNA",0,849,5177,"F"
"KETILI",0,848,5180,"F"
"ZENITH",0,848,5183,"F"
"EDIRLENE",0,848,5179,"F"
"GEISSIANE",0,848,5181,"F"
"WEDNA",0,848,5182,"F"
"NAIANI",0,848,5184,"F"
"GRACILEIDE",0,848,5178,"F"
"SINTHIA",0,847,5187,"F"
"IODETE",0,847,5188,"F"
"ANTONELLA",0,847,5186,"F"
"ELOIDES",0,847,5185,"F"
"KATHLEN",0,846,5192,"F"
"EMELIN",0,846,5189,"F"
"KEMELI",0,846,5190,"F"
"LEIVA",0,846,5191,"F"
"DENILSE",0,846,5193,"F"
"AIANA",0,845,5195,"F"
"CLEVIA",0,845,5197,"F"
"LACY",0,845,5196,"F"
"MARJORY",0,845,5194,"F"
"LENILCE",0,844,5200,"F"
"JAQUELNE",0,844,5201,"F"
"MAIRES",0,844,5199,"F"
"FIDELCINA",0,844,5202,"F"
"CHARLINE",0,844,5198,"F"
"ISALINA",0,843,5204,"F"
"EMERSON",0,843,5205,"F"
"DIRCILENE",0,843,5203,"F"
"DERLANE",0,842,5206,"F"
"AGUEDA",0,842,5207,"F"
"OLIDIA",0,842,5208,"F"
"MARICEIA",0,842,5209,"F"
"ZIZA",0,841,5214,"F"
"ONESIA",0,841,5213,"F"
"PASCOA",0,841,5212,"F"
"BRUNIELE",0,841,5210,"F"
"LAUDILINA",0,841,5211,"F"
"LUA",0,840,5216,"F"
"DAIR",0,840,5218,"F"
"LIVRAMENTO",0,840,5219,"F"
"ELIOMAR",0,840,5217,"F"
"CLEUDA",0,840,5215,"F"
"ANALICIA",0,839,5220,"F"
"DEILA",0,839,5221,"F"
"MELYSSA",0,838,5222,"F"
"KETRIN",0,838,5223,"F"
"FATMA",0,837,5225,"F"
"FRANCESCA",0,837,5224,"F"
"KAUA",0,836,5226,"F"
"DILAMAR",0,836,5229,"F"
"LARESSA",0,836,5228,"F"
"ELENICI",0,836,5227,"F"
"RONALDO",0,835,5231,"F"
"KINBERLY",0,835,5230,"F"
"JESSILENE",0,834,5235,"F"
"ROSELEIA",0,834,5233,"F"
"DAS",0,834,5234,"F"
"DALZIRA",0,834,5232,"F"
"ALEKSANDRA",0,833,5242,"F"
"EVANISE",0,833,5237,"F"
"EDWIGES",0,833,5238,"F"
"OVIDIA",0,833,5236,"F"
"ERICK",0,833,5240,"F"
"BYANCA",0,833,5239,"F"
"CARLANE",0,833,5241,"F"
"MARCO",0,832,5243,"F"
"MARILE",0,831,5246,"F"
"CLAUDIONICE",0,831,5245,"F"
"TAMAR",0,831,5244,"F"
"JOSENILDES",0,831,5247,"F"
"JECILENE",0,831,5248,"F"
"ESMERINA",0,830,5249,"F"
"SHAYENE",0,830,5251,"F"
"ARINETE",0,830,5250,"F"
"JANY",0,829,5253,"F"
"JARDIELE",0,829,5255,"F"
"TAMMY",0,829,5254,"F"
"ARETUSA",0,829,5252,"F"
"CECY",0,829,5256,"F"
"GISIANE",0,828,5257,"F"
"SIDNEY",0,828,5261,"F"
"JARDIANE",0,828,5259,"F"
"IZABETE",0,828,5260,"F"
"ERENILDE",0,828,5258,"F"
"GENAINA",0,827,5263,"F"
"GRACIOSA",0,827,5262,"F"
"LEONILIA",0,826,5264,"F"
"TATIELY",0,826,5265,"F"
"PEROLINA",0,826,5267,"F"
"ROZELIA",0,826,5266,"F"
"KELLIANE",0,825,5268,"F"
"LUCIMERI",0,825,5269,"F"
"ANNELISE",0,824,5273,"F"
"LEDIANA",0,824,5272,"F"
"PAUMIRA",0,824,5270,"F"
"LESSANDRA",0,824,5274,"F"
"FRACINETE",0,824,5271,"F"
"IGRID",0,823,5277,"F"
"LUSILENE",0,823,5276,"F"
"HEIDI",0,823,5275,"F"
"ANSELMA",0,822,5280,"F"
"JULHIA",0,822,5278,"F"
"LOLITA",0,822,5279,"F"
"GENILCE",0,821,5282,"F"
"JOCICLEIA",0,821,5283,"F"
"LINALVA",0,821,5285,"F"
"RUT",0,821,5281,"F"
"AURINDA",0,821,5286,"F"
"CLAUDIONORA",0,821,5284,"F"
"SOANE",0,820,5292,"F"
"LORENZA",0,820,5296,"F"
"JHENEFER",0,820,5293,"F"
"MARILURDES",0,820,5287,"F"
"SHEILLA",0,820,5291,"F"
"NEVES",0,820,5294,"F"
"ERIC",0,820,5295,"F"
"MURIELE",0,820,5290,"F"
"LINDAMARA",0,820,5289,"F"
"DERLY",0,820,5288,"F"
"ALITA",0,819,5298,"F"
"GLEICA",0,819,5297,"F"
"DORIANA",0,818,5300,"F"
"GILMAR",0,818,5302,"F"
"JULEIDE",0,818,5299,"F"
"TARCISIA",0,818,5301,"F"
"DEUZIRENE",0,817,5304,"F"
"ROSEMARIA",0,817,5308,"F"
"LEANI",0,817,5307,"F"
"MARILUZ",0,817,5306,"F"
"ZARA",0,817,5305,"F"
"KAZUKO",0,817,5303,"F"
"DAGUIMAR",0,816,5310,"F"
"TONIA",0,816,5311,"F"
"CARMOSA",0,816,5309,"F"
"NEREIDA",0,815,5314,"F"
"ALDILEIA",0,815,5315,"F"
"VALDIMIRA",0,815,5316,"F"
"ELISIANA",0,815,5312,"F"
"ECLAIR",0,815,5313,"F"
"COCEICAO",0,814,5319,"F"
"VADIRENE",0,814,5318,"F"
"ORMEZINDA",0,814,5317,"F"
"OSCALINA",0,813,5320,"F"
"VALDICELIA",0,813,5321,"F"
"KATILENE",0,812,5325,"F"
"WIGNA",0,812,5323,"F"
"GEISY",0,812,5322,"F"
"SUANI",0,812,5326,"F"
"EDRIANE",0,812,5324,"F"
"LEIDY",0,811,5328,"F"
"IANKA",0,811,5327,"F"
"EMMA",0,810,5332,"F"
"TATHIANA",0,810,5333,"F"
"ALISSON",0,810,5330,"F"
"NATANAEL",0,810,5331,"F"
"KAMYLA",0,810,5329,"F"
"ARINDA",0,810,5334,"F"
"DONA",0,810,5335,"F"
"THAYLANE",0,809,5336,"F"
"CLEIDES",0,809,5338,"F"
"BRENNA",0,809,5339,"F"
"DELVA",0,809,5337,"F"
"DEUSAMAR",0,808,5340,"F"
"VALDELICIA",0,808,5342,"F"
"ARCELINA",0,808,5343,"F"
"ELISAMAR",0,808,5341,"F"
"JUIANA",0,807,5347,"F"
"ISTER",0,807,5348,"F"
"IRLANDIA",0,807,5346,"F"
"ETEUVINA",0,807,5349,"F"
"TAMILIS",0,807,5345,"F"
"FRANCISDALVA",0,807,5344,"F"
"DORILDE",0,807,5350,"F"
"ADILSA",0,806,5353,"F"
"MIQUELI",0,806,5351,"F"
"JULLYA",0,806,5352,"F"
"JAQULINE",0,806,5354,"F"
"LEOLINA",0,805,5357,"F"
"ALENI",0,805,5361,"F"
"DULCINEIDE",0,805,5358,"F"
"MIRAILDES",0,805,5359,"F"
"MELICA",0,805,5356,"F"
"RAYCA",0,805,5363,"F"
"SANDRELI",0,805,5365,"F"
"CLENILDE",0,805,5360,"F"
"EPIFANIA",0,805,5364,"F"
"ROZEANE",0,805,5355,"F"
"CIBELY",0,805,5362,"F"
"NERIA",0,804,5368,"F"
"LUCENA",0,804,5369,"F"
"NISIA",0,804,5370,"F"
"NEILANE",0,804,5367,"F"
"VALDECY",0,804,5366,"F"
"IVANILSA",0,803,5373,"F"
"MARIVAN",0,803,5371,"F"
"AURIENE",0,803,5372,"F"
"MAGARETE",0,802,5375,"F"
"CASANDRA",0,802,5374,"F"
"MILVA",0,801,5376,"F"
"LIVEA",0,801,5379,"F"
"JASMIRA",0,801,5378,"F"
"NATASCHA",0,801,5377,"F"
"GEIZE",0,800,5386,"F"
"MIQUELINA",0,800,5383,"F"
"EUZIMAR",0,800,5380,"F"
"KELLYANE",0,800,5382,"F"
"ARCANGELA",0,800,5385,"F"
"DONATILA",0,800,5384,"F"
"NATAN",0,800,5387,"F"
"GEANDRA",0,800,5381,"F"
"CLARIANE",0,799,5389,"F"
"SAARA",0,799,5388,"F"
"MARCILANE",0,799,5390,"F"
"JOINA",0,799,5391,"F"
"GILDECI",0,798,5394,"F"
"YVONNE",0,798,5395,"F"
"MICAELLA",0,798,5392,"F"
"JOSENAIDE",0,798,5393,"F"
"IRINA",0,797,5402,"F"
"CRISTHIANE",0,797,5398,"F"
"VALDELENE",0,797,5399,"F"
"CIRLANE",0,797,5396,"F"
"ELIANAI",0,797,5401,"F"
"JACINETE",0,797,5397,"F"
"JADINA",0,797,5400,"F"
"VANIELI",0,796,5404,"F"
"ECILDA",0,796,5403,"F"
"OSMIRA",0,795,5407,"F"
"ALRIA",0,795,5405,"F"
"IASMYM",0,795,5408,"F"
"LUCEIA",0,795,5409,"F"
"HALANA",0,795,5406,"F"
"NINFA",0,794,5412,"F"
"GERCIANE",0,794,5416,"F"
"CLAUDENISE",0,794,5417,"F"
"RAISLA",0,794,5411,"F"
"ALESSIA",0,794,5413,"F"
"DILA",0,794,5414,"F"
"SUZILENE",0,794,5415,"F"
"CRISTIELEN",0,794,5410,"F"
"HELDA",0,793,5418,"F"
"ERNANDA",0,793,5420,"F"
"MARLEN",0,793,5419,"F"
"ADAILSA",0,792,5428,"F"
"MARICI",0,792,5427,"F"
"EDILUCIA",0,792,5421,"F"
"LAUREANE",0,792,5426,"F"
"ENIDE",0,792,5423,"F"
"ILZETE",0,792,5422,"F"
"MARINELIA",0,792,5424,"F"
"MAELE",0,792,5425,"F"
"ELAINI",0,791,5430,"F"
"MARIADE",0,791,5429,"F"
"JUCINARA",0,790,5437,"F"
"JOSELEIDE",0,790,5431,"F"
"REILA",0,790,5432,"F"
"EDESIA",0,790,5435,"F"
"ARTEMISIA",0,790,5439,"F"
"DUVALINA",0,790,5436,"F"
"BREDA",0,790,5433,"F"
"HEVELYN",0,790,5434,"F"
"CIBELLY",0,790,5438,"F"
"MAIRE",0,789,5445,"F"
"EDINEA",0,789,5442,"F"
"ERANI",0,789,5441,"F"
"ISAMAR",0,789,5440,"F"
"JOSECLEIDE",0,789,5443,"F"
"EDINELSA",0,789,5444,"F"
"MARINETI",0,789,5446,"F"
"NAZIR",0,788,5448,"F"
"ROSINEIRE",0,788,5451,"F"
"JAQUEINE",0,788,5449,"F"
"RASANA",0,788,5447,"F"
"OSVALDA",0,788,5450,"F"
"MAIQUELE",0,787,5455,"F"
"ALBETIZA",0,787,5452,"F"
"FRANCIMARIA",0,787,5454,"F"
"IRENITA",0,787,5453,"F"
"ANABELA",0,786,5456,"F"
"NAINA",0,786,5457,"F"
"LORRAINY",0,785,5458,"F"
"DENISA",0,785,5459,"F"
"SEMILDA",0,784,5462,"F"
"MARCIONILA",0,784,5461,"F"
"WILIAN",0,784,5460,"F"
"LUANNY",0,783,5464,"F"
"ANAJARA",0,783,5466,"F"
"ANNITA",0,783,5463,"F"
"BENICE",0,783,5467,"F"
"JEANA",0,783,5465,"F"
"RAMONE",0,782,5470,"F"
"DILCINEIA",0,782,5469,"F"
"ROSILETE",0,782,5471,"F"
"ROSENA",0,782,5468,"F"
"SERGINA",0,782,5472,"F"
"VIGINIA",0,782,5473,"F"
"JESSIA",0,781,5474,"F"
"ELIZIANA",0,781,5475,"F"
"RIQUELE",0,780,5478,"F"
"OLENDINA",0,780,5480,"F"
"LEONA",0,780,5482,"F"
"BIANA",0,780,5477,"F"
"DJULIA",0,780,5481,"F"
